"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES"
722247,54785,2013,8,30,7,53,40.624,-74.669,30,150,1.5,20,18.9,1015.6
722247,54785,2013,8,30,8,53,40.624,-74.669,30,999,0,20,19.4,1015.6
722247,54785,2013,8,30,9,53,40.624,-74.669,30,999,0,20,19.4,1015.8
722247,54785,2013,8,30,10,7,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,30,10,17,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,30,10,40,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,30,10,48,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,30,10,53,40.624,-74.669,30,999,999.9,20,19.4,1016
722247,54785,2013,8,30,11,53,40.624,-74.669,30,999,0,20,19.4,1016
722247,54785,2013,8,30,12,51,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,30,12,53,40.624,-74.669,30,999,0,20,18.9,1016
722247,54785,2013,8,30,13,53,40.624,-74.669,30,999,0,22.2,19.4,1015.9
722247,54785,2013,8,30,14,43,40.624,-74.669,30,999,1.5,23,19,9999.9
722247,54785,2013,8,30,14,53,40.624,-74.669,30,999,0,22.8,20,1015.7
722247,54785,2013,8,30,15,46,40.624,-74.669,30,999,1.5,24,21,9999.9
722247,54785,2013,8,30,15,53,40.624,-74.669,30,999,2.1,24.4,20,1014.8
722247,54785,2013,8,30,16,6,40.624,-74.669,30,999,1.5,26,21,9999.9
722247,54785,2013,8,30,16,53,40.624,-74.669,30,260,2.1,26.7,20.6,1013.9
722247,54785,2013,8,30,17,3,40.624,-74.669,30,999,2.1,27,21,9999.9
722247,54785,2013,8,30,17,53,40.624,-74.669,30,280,3.1,27.8,19.4,1013.3
722247,54785,2013,8,30,18,53,40.624,-74.669,30,999,2.1,27.8,20.6,1012.8
722247,54785,2013,8,30,19,53,40.624,-74.669,30,999,2.1,27.2,20,1012.5
722247,54785,2013,8,30,20,53,40.624,-74.669,30,999,0,27.8,20,1012.1
722247,54785,2013,8,30,21,53,40.624,-74.669,30,999,0,27.2,20.6,1011.5
722247,54785,2013,8,30,22,53,40.624,-74.669,30,999,0,26.1,21.1,1011.1
722247,54785,2013,8,30,23,53,40.624,-74.669,30,999,0,24.4,21.7,1011
722247,54785,2013,8,31,0,53,40.624,-74.669,30,999,0,22.2,21.1,1011.1
722247,54785,2013,8,31,1,53,40.624,-74.669,30,999,0,21.7,20.6,1011.5
722247,54785,2013,8,31,2,15,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,8,31,2,20,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,2,26,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,2,38,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,2,45,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,2,53,40.624,-74.669,30,999,0,21.1,20.6,1011.6
722247,54785,2013,8,31,3,16,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,3,26,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,3,38,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,3,46,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,3,53,40.624,-74.669,30,999,0,21.7,20.6,1011.4
722247,54785,2013,8,31,4,46,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,4,49,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,8,31,4,53,40.624,-74.669,30,999,0,21.1,20.6,1011.3
722247,54785,2013,8,31,4,57,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,8,31,5,0,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,8,31,5,14,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,8,31,5,17,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,8,31,5,36,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,8,31,5,50,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,31,5,53,40.624,-74.669,30,999,0,20,19.4,1011.1
722247,54785,2013,8,31,6,4,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,31,6,9,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,31,6,34,40.624,-74.669,30,999,0,19,19,9999.9
722247,54785,2013,8,31,6,43,40.624,-74.669,30,999,0,21,19,9999.9
722247,54785,2013,8,31,6,46,40.624,-74.669,30,999,0,21,19,9999.9
722247,54785,2013,8,31,6,51,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,31,6,53,40.624,-74.669,30,999,0,20,19.4,1010.9
722247,54785,2013,8,31,6,58,40.624,-74.669,30,999,0,19,19,9999.9
722247,54785,2013,8,31,7,8,40.624,-74.669,30,999,0,19,19,9999.9
722247,54785,2013,8,31,7,15,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,31,7,18,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,31,7,25,40.624,-74.669,30,999,0,19,19,9999.9
722247,54785,2013,8,31,7,29,40.624,-74.669,30,999,0,19,19,9999.9
722247,54785,2013,8,31,7,51,40.624,-74.669,30,999,0,19,19,9999.9
722247,54785,2013,8,31,7,53,40.624,-74.669,30,999,0,19.4,18.9,1010.9
722247,54785,2013,8,31,8,11,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,8,31,8,53,40.624,-74.669,30,999,0,20.6,20,1010.8
722247,54785,2013,8,31,9,53,40.624,-74.669,30,999,0,21.1,20.6,1010.8
722247,54785,2013,8,31,10,53,40.624,-74.669,30,999,0,21.7,20.6,1010.7
722247,54785,2013,8,31,11,53,40.624,-74.669,30,999,0,22.2,21.1,1010.7
722247,54785,2013,8,31,12,16,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,8,31,12,53,40.624,-74.669,30,190,2.1,22.8,21.1,1010.5
722247,54785,2013,8,31,13,45,40.624,-74.669,30,999,0,24,21,9999.9
722247,54785,2013,8,31,13,53,40.624,-74.669,30,999,1.5,23.9,21.1,1010.9
722247,54785,2013,8,31,14,53,40.624,-74.669,30,999,1.5,25.6,21.7,1010.8
722247,54785,2013,8,31,15,53,40.624,-74.669,30,999,1.5,26.1,21.7,1010.5
722247,54785,2013,8,31,16,53,40.624,-74.669,30,999,0,28.3,22.8,1009.8
722247,54785,2013,8,31,17,39,40.624,-74.669,30,170,2.6,28,23,9999.9
722247,54785,2013,8,31,17,53,40.624,-74.669,30,180,2.6,28.9,22.8,1009.6
722247,54785,2013,8,31,18,53,40.624,-74.669,30,210,3.1,28.9,22.2,1009.2
722247,54785,2013,8,31,19,53,40.624,-74.669,30,180,4.1,29.4,22.8,1008.5
722247,54785,2013,8,31,20,53,40.624,-74.669,30,180,3.1,28.9,22.8,1008.2
722247,54785,2013,8,31,21,53,40.624,-74.669,30,170,1.5,28.3,23.3,1008.6
722247,54785,2013,8,31,22,53,40.624,-74.669,30,999,0,27.8,22.8,1008.4
722247,54785,2013,8,31,23,53,40.624,-74.669,30,999,0,24.4,23.3,1009.1
722247,54785,2013,9,1,0,53,40.624,-74.669,30,180,1.5,23.3,22.8,1009
722247,54785,2013,9,1,1,53,40.624,-74.669,30,999,0,25,22.8,1009.8
722247,54785,2013,9,1,2,53,40.624,-74.669,30,999,0,23.3,22.2,1009.7
722247,54785,2013,9,1,3,53,40.624,-74.669,30,999,0,22.8,22.2,1009.3
722247,54785,2013,9,1,4,53,40.624,-74.669,30,999,0,23.3,22.2,1009.8
722247,54785,2013,9,1,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,9,1,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,9,1,5,53,40.624,-74.669,30,999,0,23.3,22.2,1008.9
722247,54785,2013,9,1,6,11,40.624,-74.669,30,999,0,22,22,9999.9
722247,54785,2013,9,1,6,26,40.624,-74.669,30,999,0,23,22,9999.9
722247,54785,2013,9,1,6,39,40.624,-74.669,30,999,0,23,22,9999.9
722247,54785,2013,9,1,6,51,40.624,-74.669,30,999,0,23,22,9999.9
722247,54785,2013,9,1,6,53,40.624,-74.669,30,999,0,22.8,21.7,1009
722247,54785,2013,9,1,7,27,40.624,-74.669,30,999,0,23,22,9999.9
722247,54785,2013,9,1,7,53,40.624,-74.669,30,999,0,22.2,21.7,1008.8
722247,54785,2013,9,1,8,8,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,1,8,18,40.624,-74.669,30,170,2.1,22,21,9999.9
722247,54785,2013,9,1,8,37,40.624,-74.669,30,160,1.5,23,22,9999.9
722247,54785,2013,9,1,8,53,40.624,-74.669,30,160,1.5,22.8,21.7,1009.1
722247,54785,2013,9,1,9,13,40.624,-74.669,30,999,0,22,22,9999.9
722247,54785,2013,9,1,9,53,40.624,-74.669,30,999,0,22.2,21.1,1009.5
722247,54785,2013,9,1,10,28,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,1,10,53,40.624,-74.669,30,999,0,22.2,21.1,1009.8
722247,54785,2013,9,1,11,53,40.624,-74.669,30,999,0,23.3,22.2,1010
722247,54785,2013,9,1,12,45,40.624,-74.669,30,170,1.5,24,22,9999.9
722247,54785,2013,9,1,12,53,40.624,-74.669,30,999,0,23.9,22.2,1010.5
722247,54785,2013,9,1,13,2,40.624,-74.669,30,999,0,24,22,9999.9
722247,54785,2013,9,1,13,53,40.624,-74.669,30,160,2.6,23.9,22.2,1010.3
722247,54785,2013,9,1,14,3,40.624,-74.669,30,999,0,24,22,9999.9
722247,54785,2013,9,1,14,53,40.624,-74.669,30,999,0,24.4,22.2,1010.3
722247,54785,2013,9,1,15,53,40.624,-74.669,30,999,0,26.1,21.7,1010.2
722247,54785,2013,9,1,16,26,40.624,-74.669,30,999,0,26,22,9999.9
722247,54785,2013,9,1,16,51,40.624,-74.669,30,999,1.5,27,22,9999.9
722247,54785,2013,9,1,16,53,40.624,-74.669,30,170,2.1,26.7,22.2,1009.8
722247,54785,2013,9,1,17,1,40.624,-74.669,30,200,1.5,26,22,9999.9
722247,54785,2013,9,1,17,45,40.624,-74.669,30,999,0,28,22,9999.9
722247,54785,2013,9,1,17,53,40.624,-74.669,30,999,2.1,27.8,22.8,1009.4
722247,54785,2013,9,1,18,7,40.624,-74.669,30,180,1.5,28,23,9999.9
722247,54785,2013,9,1,18,44,40.624,-74.669,30,999,0,28,23,9999.9
722247,54785,2013,9,1,18,53,40.624,-74.669,30,999,0,28.9,23.3,1009
722247,54785,2013,9,1,19,53,40.624,-74.669,30,999,0,28.9,22.8,1008.5
722247,54785,2013,9,1,20,53,40.624,-74.669,30,999,0,29.4,22.2,1007.9
722247,54785,2013,9,1,21,53,40.624,-74.669,30,999,0,29.4,22.8,1008.1
722247,54785,2013,9,1,22,53,40.624,-74.669,30,130,3.1,25,20.6,1009
722247,54785,2013,9,1,23,2,40.624,-74.669,30,999,0,23,22,9999.9
722247,54785,2013,9,1,23,6,40.624,-74.669,30,999,2.1,23,22,9999.9
722247,54785,2013,9,1,23,53,40.624,-74.669,30,999,0,23.3,21.7,1008.5
722247,54785,2013,9,2,0,53,40.624,-74.669,30,280,1.5,22.2,21.7,1009.7
722247,54785,2013,9,2,1,53,40.624,-74.669,30,999,0,22.2,21.7,1009.7
722247,54785,2013,9,2,2,53,40.624,-74.669,30,999,0,22.2,21.1,1009.2
722247,54785,2013,9,2,3,46,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,3,53,40.624,-74.669,30,999,0,21.7,21.1,1009
722247,54785,2013,9,2,4,2,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,4,11,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,4,26,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,4,47,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,4,48,40.624,-74.669,30,999,0,21.7,21.1,1008.4
722247,54785,2013,9,2,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,9,2,5,5,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,5,16,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,5,22,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,2,5,24,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,2,5,41,40.624,-74.669,30,320,1.5,22,21,9999.9
722247,54785,2013,9,2,5,48,40.624,-74.669,30,330,1.5,22,21,9999.9
722247,54785,2013,9,2,5,53,40.624,-74.669,30,999,0,21.7,21.1,1008.4
722247,54785,2013,9,2,6,53,40.624,-74.669,30,999,0,21.7,21.1,1008.1
722247,54785,2013,9,2,7,4,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,7,50,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,7,51,40.624,-74.669,30,999,0,21.7,21.1,1007.6
722247,54785,2013,9,2,8,0,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,2,8,13,40.624,-74.669,30,999,0,22,22,9999.9
722247,54785,2013,9,2,8,53,40.624,-74.669,30,330,1.5,22.2,21.7,1007.4
722247,54785,2013,9,2,9,53,40.624,-74.669,30,999,0,22.2,21.7,1007.6
722247,54785,2013,9,2,10,53,40.624,-74.669,30,999,0,22.8,22.2,1007.7
722247,54785,2013,9,2,11,18,40.624,-74.669,30,999,0,23,22,9999.9
722247,54785,2013,9,2,11,48,40.624,-74.669,30,999,0,23,22,9999.9
722247,54785,2013,9,2,11,53,40.624,-74.669,30,999,0,23.3,22.2,1008.5
722247,54785,2013,9,2,12,0,40.624,-74.669,30,999,0,23,22,9999.9
722247,54785,2013,9,2,12,18,40.624,-74.669,30,340,5.1,23,22,9999.9
722247,54785,2013,9,2,12,26,40.624,-74.669,30,999,3.1,22,21,9999.9
722247,54785,2013,9,2,12,29,40.624,-74.669,30,330,4.1,22,20,9999.9
722247,54785,2013,9,2,12,42,40.624,-74.669,30,10,1.5,21,20,9999.9
722247,54785,2013,9,2,12,53,40.624,-74.669,30,50,3.6,20.6,20,1008.1
722247,54785,2013,9,2,13,1,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,2,13,6,40.624,-74.669,30,150,1.5,21,20,9999.9
722247,54785,2013,9,2,13,51,40.624,-74.669,30,999,1.5,23,21,9999.9
722247,54785,2013,9,2,13,53,40.624,-74.669,30,320,1.5,22.8,20.6,1008.4
722247,54785,2013,9,2,14,53,40.624,-74.669,30,999,0,23.9,20.6,1008.5
722247,54785,2013,9,2,15,53,40.624,-74.669,30,999,0,24.4,21.1,1008.3
722247,54785,2013,9,2,16,53,40.624,-74.669,30,999,0,24.4,22.2,1007.5
722247,54785,2013,9,2,17,53,40.624,-74.669,30,999,1.5,22.8,21.7,1008.1
722247,54785,2013,9,2,18,53,40.624,-74.669,30,999,1.5,22.8,22.2,1007.5
722247,54785,2013,9,2,19,21,40.624,-74.669,30,999,0,23,22,9999.9
722247,54785,2013,9,2,19,53,40.624,-74.669,30,999,0,25.6,22.2,1006.8
722247,54785,2013,9,2,20,2,40.624,-74.669,30,999,0,26,22,9999.9
722247,54785,2013,9,2,20,33,40.624,-74.669,30,999,0,25,22,9999.9
722247,54785,2013,9,2,20,53,40.624,-74.669,30,320,1.5,25.6,21.7,1006.8
722247,54785,2013,9,2,21,53,40.624,-74.669,30,999,0,24.4,22.8,1006
722247,54785,2013,9,2,22,53,40.624,-74.669,30,999,0,23.3,22.2,1006.1
722247,54785,2013,9,2,23,53,40.624,-74.669,30,999,0,22.2,21.1,1006.2
722247,54785,2013,9,3,0,33,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,3,0,53,40.624,-74.669,30,999,0,21.7,21.1,1006.1
722247,54785,2013,9,3,1,0,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,1,13,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,1,29,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,1,45,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,1,47,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,3,1,53,40.624,-74.669,30,310,2.1,21.1,20.6,1006.6
722247,54785,2013,9,3,2,33,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,2,48,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,2,53,40.624,-74.669,30,999,0,21.1,20.6,1006.4
722247,54785,2013,9,3,3,4,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,3,7,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,3,28,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,3,46,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,3,51,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,3,53,40.624,-74.669,30,999,0,20.6,20,1007
722247,54785,2013,9,3,3,57,40.624,-74.669,30,310,1.5,21,20,9999.9
722247,54785,2013,9,3,4,5,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,4,12,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,4,22,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,4,25,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,4,41,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,4,45,40.624,-74.669,30,310,1.5,21,20,9999.9
722247,54785,2013,9,3,4,51,40.624,-74.669,30,310,2.6,21,20,9999.9
722247,54785,2013,9,3,4,53,40.624,-74.669,30,999,1.5,20.6,20,1007.2
722247,54785,2013,9,3,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,9,3,5,0,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,5,13,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,5,29,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,5,40,40.624,-74.669,30,999,0,21,20,9999.9
722247,54785,2013,9,3,5,46,40.624,-74.669,30,999,0,20,19,9999.9
722247,54785,2013,9,3,5,51,40.624,-74.669,30,190,1.5,21,20,9999.9
722247,54785,2013,9,3,5,53,40.624,-74.669,30,180,1.5,20.6,20,1006.6
722247,54785,2013,9,3,5,58,40.624,-74.669,30,170,1.5,21,20,9999.9
722247,54785,2013,9,3,6,19,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,3,6,37,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,3,6,43,40.624,-74.669,30,999,0,22,22,9999.9
722247,54785,2013,9,3,6,53,40.624,-74.669,30,340,1.5,21.7,21.1,1006.3
722247,54785,2013,9,3,7,1,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,3,7,29,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,3,7,53,40.624,-74.669,30,999,0,21.7,21.1,1006.3
722247,54785,2013,9,3,8,53,40.624,-74.669,30,999,0,21.7,21.1,1006
722247,54785,2013,9,3,9,11,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,3,9,53,40.624,-74.669,30,310,1.5,21.1,20.6,1006.7
722247,54785,2013,9,3,10,53,40.624,-74.669,30,999,0,21.1,20,1007.2
722247,54785,2013,9,3,11,38,40.624,-74.669,30,999,0,21,21,9999.9
722247,54785,2013,9,3,11,53,40.624,-74.669,30,999,0,21.7,20,1008.1
722247,54785,2013,9,3,12,8,40.624,-74.669,30,999,0,22,21,9999.9
722247,54785,2013,9,3,12,34,40.624,-74.669,30,320,1.5,22,21,9999.9
722247,54785,2013,9,3,12,53,40.624,-74.669,30,999,0,22.8,20.6,1008.1
722247,54785,2013,9,3,13,24,40.624,-74.669,30,350,1.5,23,20,9999.9
722247,54785,2013,9,3,13,53,40.624,-74.669,30,340,5.7,23.9,19.4,1008.4
722247,54785,2013,9,3,14,25,40.624,-74.669,30,350,4.6,24,17,9999.9
722247,54785,2013,9,3,14,53,40.624,-74.669,30,360,4.1,25,16.7,1008.8
722247,54785,2013,9,3,15,53,40.624,-74.669,30,340,4.6,24.4,14.4,1008.9
722247,54785,2013,9,3,16,53,40.624,-74.669,30,330,4.1,25.6,15,1008.9
722247,54785,2013,9,3,17,53,40.624,-74.669,30,999,2.1,26.7,16.1,1008.8
722247,54785,2013,9,3,18,53,40.624,-74.669,30,320,3.6,26.1,14.4,1008.3
722247,54785,2013,9,3,19,53,40.624,-74.669,30,999,1.5,27.2,14.4,1007.9
722247,54785,2013,9,3,20,53,40.624,-74.669,30,300,3.1,27.2,13.3,1008.1
722247,54785,2013,9,3,21,53,40.624,-74.669,30,999,2.6,26.1,13.3,1008.6
722247,54785,2013,9,3,22,53,40.624,-74.669,30,999,1.5,23.9,13.9,1009.1
722247,54785,2013,9,3,23,53,40.624,-74.669,30,999,0,19.4,16.1,1010
722247,54785,2013,9,4,0,53,40.624,-74.669,30,999,0,18.3,15.6,1010.7
722247,54785,2013,9,4,1,53,40.624,-74.669,30,999,0,17.2,15.6,1011.5
722247,54785,2013,9,4,2,53,40.624,-74.669,30,999,0,16.1,15,1012.2
722247,54785,2013,9,4,3,53,40.624,-74.669,30,999,0,16.1,15,1012.3
722247,54785,2013,9,4,4,45,40.624,-74.669,30,999,0,15,14,9999.9
722247,54785,2013,9,4,4,51,40.624,-74.669,30,999,0,15,14,9999.9
722247,54785,2013,9,4,4,53,40.624,-74.669,30,999,0,15,14.4,1012.2
722247,54785,2013,9,4,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,9,4,5,0,40.624,-74.669,30,999,0,15,14,9999.9
722247,54785,2013,9,4,5,53,40.624,-74.669,30,999,0,14.4,13.9,1012.8
722247,54785,2013,9,4,6,21,40.624,-74.669,30,999,0,14,14,9999.9
722247,54785,2013,9,4,6,30,40.624,-74.669,30,999,0,14,14,9999.9
722247,54785,2013,9,4,6,32,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,4,6,35,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,4,6,43,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,4,6,46,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,4,6,53,40.624,-74.669,30,999,0,14.4,13.3,1013.1
722247,54785,2013,9,4,7,14,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,4,7,25,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,4,7,53,40.624,-74.669,30,999,0,14.4,13.3,1013.5
722247,54785,2013,9,4,8,53,40.624,-74.669,30,999,0,13.9,12.8,1014
722247,54785,2013,9,4,9,45,40.624,-74.669,30,999,0,13,12,9999.9
722247,54785,2013,9,4,9,51,40.624,-74.669,30,999,0,13,12,9999.9
722247,54785,2013,9,4,9,53,40.624,-74.669,30,999,0,13.3,12.2,1014.5
722247,54785,2013,9,4,10,29,40.624,-74.669,30,999,0,12,12,9999.9
722247,54785,2013,9,4,10,44,40.624,-74.669,30,999,0,13,12,9999.9
722247,54785,2013,9,4,10,51,40.624,-74.669,30,999,0,13,12,9999.9
722247,54785,2013,9,4,10,53,40.624,-74.669,30,999,0,12.8,12.2,1015.3
722247,54785,2013,9,4,11,53,40.624,-74.669,30,999,0,16.1,14.4,1015.8
722247,54785,2013,9,4,12,53,40.624,-74.669,30,999,999.9,19.4,15.6,1016.1
722247,54785,2013,9,4,13,53,40.624,-74.669,30,310,2.1,21.1,14.4,1016
722247,54785,2013,9,4,14,53,40.624,-74.669,30,999,1.5,22.2,13.9,1015.8
722247,54785,2013,9,4,15,53,40.624,-74.669,30,330,2.1,23.9,12.8,1015.4
722247,54785,2013,9,4,16,53,40.624,-74.669,30,999,2.1,25,14.4,1015.4
722247,54785,2013,9,4,17,53,40.624,-74.669,30,999,2.1,25,13.9,1015
722247,54785,2013,9,4,18,53,40.624,-74.669,30,999,2.1,25.6,13.9,1014.6
722247,54785,2013,9,4,19,53,40.624,-74.669,30,999,2.6,26.1,13.9,1014.3
722247,54785,2013,9,4,20,53,40.624,-74.669,30,210,2.6,26.1,14.4,1014
722247,54785,2013,9,4,21,53,40.624,-74.669,30,999,1.5,26.1,14.4,1014
722247,54785,2013,9,4,22,53,40.624,-74.669,30,999,0,23.9,15,1013.9
722247,54785,2013,9,4,23,53,40.624,-74.669,30,200,1.5,20.6,15.6,1014
722247,54785,2013,9,5,0,53,40.624,-74.669,30,999,0,19.4,15.6,1014.5
722247,54785,2013,9,5,1,53,40.624,-74.669,30,999,0,17.2,15.6,1014.9
722247,54785,2013,9,5,2,53,40.624,-74.669,30,999,0,16.1,15,1015.1
722247,54785,2013,9,5,3,53,40.624,-74.669,30,999,0,15.6,15,1014.9
722247,54785,2013,9,5,4,3,40.624,-74.669,30,999,0,16,14,9999.9
722247,54785,2013,9,5,4,12,40.624,-74.669,30,999,0,16,14,9999.9
722247,54785,2013,9,5,4,49,40.624,-74.669,30,999,0,15,14,9999.9
722247,54785,2013,9,5,4,51,40.624,-74.669,30,999,0,15,14,9999.9
722247,54785,2013,9,5,4,53,40.624,-74.669,30,999,0,15,14.4,1014.5
722247,54785,2013,9,5,4,59,40.624,-74.669,30,999,999.9,999.9,999.9,9999.9
722247,54785,2013,9,5,5,18,40.624,-74.669,30,999,0,14,14,9999.9
722247,54785,2013,9,5,5,30,40.624,-74.669,30,999,0,15,14,9999.9
722247,54785,2013,9,5,5,53,40.624,-74.669,30,999,0,15,13.9,1014.3
722247,54785,2013,9,5,6,0,40.624,-74.669,30,999,0,14,14,9999.9
722247,54785,2013,9,5,6,20,40.624,-74.669,30,999,0,14,14,9999.9
722247,54785,2013,9,5,6,53,40.624,-74.669,30,999,0,13.9,13.3,1014
722247,54785,2013,9,5,7,25,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,5,7,27,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,5,7,36,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,5,7,41,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,5,7,47,40.624,-74.669,30,999,0,14,13,9999.9
722247,54785,2013,9,5,7,53,40.624,-74.669,30,999,0,13.9,12.8,1013.7
722247,54785,2013,9,5,8,53,40.624,-74.669,30,999,0,13.3,12.8,1014
722247,54785,2013,9,5,9,26,40.624,-74.669,30,999,0,13,12,9999.9
722247,54785,2013,9,5,9,36,40.624,-74.669,30,999,0,13,12,9999.9
722247,54785,2013,9,5,9,49,40.624,-74.669,30,999,0,13,12,9999.9
722247,54785,2013,9,5,9,53,40.624,-74.669,30,999,0,12.8,12.2,1014.1
722247,54785,2013,9,5,9,57,40.624,-74.669,30,999,0,13,12,9999.9
722247,54785,2013,9,5,10,53,40.624,-74.669,30,999,0,13.3,12.8,1014.4
722247,54785,2013,9,5,11,53,40.624,-74.669,30,999,0,16.7,15.6,1015
722247,54785,2013,9,5,12,53,40.624,-74.669,30,999,0,19.4,16.1,1015.2
722247,54785,2013,9,5,13,53,40.624,-74.669,30,260,2.1,22.2,15.6,1015
